cv_id,job_id,cv_title,job_title,similarity
4d0bdeec-2d69-444f-818e-4045312e80ea,b89b540e-86a0-409c-9255-cc54e2c91f65,Nhân Viên Kho,Cửa Hàng Trưởng Khu Vực Hà Nội,0.6723494529724121
27cd4af3-6a6a-4ab9-949f-515e65f4895c,6a361adc-a33d-4490-b660-6638c8a4ffd7,Nhân Viên Chăm Sóc Khách Hàng,Nhân Viên Chăm Sóc Khách Hàng Biết Tiếng Anh - Remote,0.6387553215026855
bbbd701a-a482-4194-9534-6111c1f9acdf,40ba85e0-de94-414d-9fcc-9a1690141508,Cử Nhân Ngữ Văn,Biên Tập Viên Ngữ Văn,0.7187895774841309
1a4951c8-148d-4f8e-8f8d-f8743e2e81fa,b89b540e-86a0-409c-9255-cc54e2c91f65,Kế Toán Kho,Cửa Hàng Trưởng Khu Vực Hà Nội,0.5691485404968262
cd803a83-64bb-4746-9f99-3fc067de83b7,ff3ce2db-4ed2-4307-9780-55c1aaadc87d,Điêu Dưỡng Viên,Phụ Tá Nha Khoa,0.6857584714889526
18b61539-45b2-4224-afa6-42ec5b45038b,f0e82bf0-f493-4d8e-bc17-2a9ea83a0ce5,Trang web SEO,Thực Tập Sinh Viết Bài Content Chuẩn SEO,0.7215093374252319
0987d0d3-72ba-4140-bcc6-32dc38c7044e,d926913f-fa3e-4703-9d92-78184e73f6ec,Giáo Viên,Chuyên Viên Điều Phối Giáo Viên Nước Ngoài,0.5864864587783813
68b7619d-0cd8-468a-a58f-86726df35df2,919b8b30-cdf8-46c4-9fdb-af8b011c3746,Kỹ Sư Công Nghệ Thực Phẩm,Nhân Viên Kinh Doanh,0.7005953788757324
2a517246-5e9b-42e2-8997-46f55f4c2239,9be1ad58-0fbd-4637-93d1-4dafebc2fd19,Nhân Viên An Toàn(đang Tìm Việc),Nhân Viên Kỹ Thuật Bảo Trì Tòa Nhà,0.6985061764717102
ec7c4a20-7cb4-46de-9286-0f7dc142469d,b89b540e-86a0-409c-9255-cc54e2c91f65,Nhân Viên Vận Hành Kho,Cửa Hàng Trưởng Khu Vực Hà Nội,0.7013583183288574
69ca397e-3ff6-4f0b-bfd9-752e759eb05c,275e36e8-149a-40cd-a9b0-c107e96ba0d7,Nhân Viên Hành Chính Văn Phòng,Phó Phòng Tổ Chức Thi - Hồ Chí Minh,0.7345645427703857
c0b16b96-c516-48ff-a444-20a88ef4286c,881ea221-89c9-44e8-bd8b-6366edd38245,Thực Tập Sinh Pháp Chế,Chuyên Viên Pháp Chế,0.7773608565330505
dc8982b1-c138-406c-b097-e434b5c2031a,d1da9229-079a-45c3-a996-5207ce6ccac5,Bếp(đang Tìm Việc),Quản Lý Nhà Hàng Tại Việt Trì,0.7078925371170044
fb0feab6-0a71-4c07-baee-507d7d2ee8d9,4cae1035-5d6f-4276-8f1f-1f9119a44571,Nhân Viên Thủ Kho,Nhân Viên Điều Phối Đơn Hàng,0.7200089693069458
bd599553-a8a3-4461-aaf3-0c5343f825b7,78ec3893-ff5e-4c42-8875-ed0384011960,Nhân Viên Trắc Đạc,Kỹ Sư Kiểm Soát Khối Lượng,0.6787669062614441
849734f8-8f1f-46c3-a63d-1ce7ad3f893c,6895f9f5-cb7e-416e-a355-ed9c44847cf6,Chuyên gia tuyển dụng,Nhân Viên Tuyển Dụng HR,0.6718406081199646
6fd1c9af-8ef9-4262-a312-a11608d34898,4dcad7b0-44d5-405b-a382-21e6191d3fb9,Trợ Lý Phiên Dịch(đang Tìm Việc),Business Assistant (Internship),0.6788450479507446
8fcb3177-bf50-4ede-86d3-2bff4ec0c984,26727242-caa4-4060-b24f-77236ca882fd,Thực Tập Sinh Kế Toán(đang Tìm Việc),Thực Tập Sinh Kế Toán - Có Lương Hỗ Trợ,0.7867656946182251
b6e96944-5cfc-4b6e-918d-80beaf17079b,3a855eee-0f1f-4659-9712-b20eab7e8816,Tiếp thị kỹ thuật số,Trưởng Phòng Marketing,0.8490975499153137
a17dad90-581c-42b1-84a0-5c53e54eee99,881ea221-89c9-44e8-bd8b-6366edd38245,Pháp Chế Khối Khách Hàng Doanh Nghiệp(đang Tìm Việc),Chuyên Viên Pháp Chế,0.7264371514320374
