cv_id,job_id,cv_title,job_title,similarity
59eef66a-1e8d-440e-b55d-6ee8883cd850,4bc725d1-ea3d-4b11-bd93-0b6cba703d3a,Lập Trình Viên,Lập Trình Viên,1.0000001192092896
7b896856-97e6-461a-a443-13ac933f2eeb,ef55302e-7820-4d66-b226-9eca9553468e,Thực Tập Sinh Kinh Doanh,Thực Tập Sinh Kinh Doanh,0.9999999403953552
c9a73993-c1c8-434f-8836-64ced90e267d,4a2e242f-7462-44f4-ba3b-472490610bd3,Kỹ Sư Tự Động Hóa,Kỹ Sư Thiết Kế Điện Máy Tự Động Hóa - Hà Nam,0.874927282333374
fdfc8e74-183a-42f8-b96d-21109fd6b44c,a02542dd-c5cf-492a-a846-32c2b0d6f09e,Kỹ Thuật(đang Tìm Việc),Nhân viên công nghệ,0.8266829252243042
2072b4f0-5a1e-4ead-842e-395aa910d7e8,156cb307-e7e8-4409-a0ba-44c00c7b9776,Nhan Vien Qc-qa,KẾ TOÁN - Q. TÂN BÌNH,0.7963164448738098
d4efc6fc-b17a-46a6-888d-db6d0105240d,e7c06bba-b657-4303-9d26-ced6729c1b8c,"Nhân Viên Y Tế, Y Dược",Nhân viên Trình Dược Viên Vật Tư Y Tế,0.9091836810112
25216b36-e132-4277-8bc9-6afc77b20aca,335dc1e4-c381-4efa-8a68-af35153fa5b0,Nhân Viên Vận Hành Sàn Tmđt,Nhân Viên Vận Đơn,0.9603307247161865
7657e495-9bf8-421d-b52c-e9fbeb0e2acd,ccd1e21a-0d2c-46b2-8619-22e6ec49c0d1,Customer Support,Customer Service,0.8462576866149902
210128d2-b4e3-4dcc-a2ec-ceb468d21d20,46b8c3e5-eb8b-4da9-b668-7761c8bebd98,Phục Vụ Và Thu Ngân(đang Tìm Việc),Cán Bộ Tuyển Dụng - Phụ Trách Hồ Sơ,0.8197084665298462
f18a664b-7e00-4f86-824f-4a855ef55ec1,1f4c0494-3f54-4d2f-8b38-7f59e108f214,Nhân Viên Phục Vụ,Nhân Viên Phục Vụ,1.0
48af4255-b3cd-41f8-8d27-dac5251413c8,fc0f5211-6154-4f62-8339-16535f73d2e2,Nhân Viên Văn Phòng,Nhân Viên Văn Phòng,1.0
131066a3-fac7-41fd-802a-fde20ad97526,963f2a07-bdf9-41e1-8bd2-38ca67167a56,Quản Lý Ch-kv,NHÂN VIÊN HCNS CSKH,0.6980928182601929
21793531-f753-45ba-91c2-cbbd9522f0df,56771c00-8ab0-4751-8b06-ccfed4012c4f,Nhân Viên Thu Mua,Nhân Viên Thu Mua,1.000000238418579
627df986-ed6f-4134-a2c0-1d2d0149d5f4,e25c2780-daa1-48ef-b106-8fe3e1f0022d,Hướng Dẫn Viên Du Lịch(đang Tìm Việc),Hướng dẫn viên du lịch,0.9243816137313843
4f5f4474-acc1-454c-965d-a0bbcda5f5fd,4ba76ee2-01db-4cc2-b53a-b5092881fd36,Nhân Viên Kho(đang Tìm Việc),Nhân Viên Tuyển Dụng,0.8917030692100525
b5f3e39c-8032-4daa-b474-63152f916e3b,a3a07995-b648-4b1d-a750-c6cd04c7b051,Nhân Viên,Nhân Viên,1.0000001192092896
c30138fa-2008-4ccc-b6c7-91a87200507e,4bc725d1-ea3d-4b11-bd93-0b6cba703d3a,Lập Trình Viên Php,Lập Trình Viên,0.9148805737495422
a5307f6d-1c8d-4da0-ac5c-dda90936e8f9,0c0b87f7-e5c7-41a6-b765-2affff64291f,Kỹ Thuật Điện,Kỹ Sư Điện,0.8462539315223694
d4e348f0-39df-4963-819b-ab68c3ea14e3,01e9a865-85bb-4b33-80d0-6cd87a1a9fba,Nhân Viên Telesales,Nhân Viên Telesales,0.9999999403953552
99404cb0-09ad-466c-aa8f-bec9cdb9b658,06cc91c8-5431-4e43-97e8-9cc0b9c78d3b,Nhân Viên Kế Toán(đang Tìm Việc),Nhân Viên Kế Toán Công Nợ,0.953052282333374
55c9fb23-2696-4915-91b2-1a6be7e80c95,3acc4bdd-bdc1-4a65-ba22-2dd789f4471c,Sinh Viên Trường Đại Học Văn Hiến Ngành: Marketinggpa: 2.95/4.0,Chuyên Viên Review Marketing,0.7504923343658447
2f473a31-3d44-455b-bd04-a5b8a79bdd9d,c187150f-b570-4328-a31d-cac3f16643e6,Kỹ Thuật Viên Cơ Khí Động Lực&nbsp;,Kỹ Sư Thiết Bị Y Tế,0.8127840757369995
065bca3d-a976-442f-a58f-309a118c8fff,229994fd-91c2-4d8f-a630-d10387de9be2,Nhân Viên Quản Trị Kinh Doanh,"điều hành, nhân viên kinh doanh",0.9601753950119019
902e7add-5049-4a77-9b97-eb33224503d4,bdbef61f-f720-401e-9209-b9c8132a1614,Việc Làm Tiếng Nhật,Nhân Viên Dự Án Tiếng Nhật,0.9109720587730408
d3ac0748-b68d-4982-b320-169273fc592e,e9280afe-1132-4ad6-9e67-af025a7bd0e6,Hướng Dẫn Vie·,CHUYÊN VIÊN TƯ VẤN DỊCH VỤ VIETTEL,0.8088364601135254
15a35a57-d352-46fc-8308-bd5b9e2927f9,4ba76ee2-01db-4cc2-b53a-b5092881fd36,Nhân Viên Kho(đang Tìm Việc),Nhân Viên Tuyển Dụng,0.8917030692100525
62695a0f-db4b-460b-89d4-6bfae1344a7d,64e3772a-adfc-46b8-87ea-0b04cd6c6ae2,Nhân viên hàng hóa,Nhân Viên Giao Hàng,0.9257124662399292
8b405192-0678-431c-af0d-7cb261ecb9de,f8bbb6e1-807d-44fe-9392-faec7104044b,Sinh Viên,Chuyên Viên Sự Kiện Và Hoạt Động Học Sinh,0.8024380803108215
f6c5f2ea-0499-47d2-a2a9-314d9feb2358,4ed785c9-dc43-4251-b24e-34de67cbd218,Kế Toán,Kế Toán,1.0
5336e3b9-7322-4991-abdd-81d755e905aa,1c52e47a-830a-4c2e-8843-d5cadd904524,Nhân Viên Hcns,Nhân viên HCNS,0.929286003112793
5f8a0198-bdac-4d64-8f19-c7300a75407c,beefd816-8868-49cb-9b04-03452bcfbf99,Nhân Viên Pha Chế Đồ Uống,Barista/Bartender - Nhân Viên Pha Chế,0.7528440356254578
50977b2b-be9d-4683-811c-9c3c036cbf21,bc11ef51-f379-4cc9-b3e3-ed66cc15ac62,Kỹ Sư Cơ Điện Tử(đang Tìm Việc),Kỹ Sư Điện Tử,0.9116818904876709
a872d0b4-c9b2-4574-9192-d9f863d46ff0,65e5dbe5-41ef-495f-af4d-9931a8779063,Nhân Viên Điểm Giới Thiệu Dịch Vụ,Nhân viên dich vụ,0.9271589517593384
71f8933e-d123-40cc-af53-f6629eca3c1c,c1a62efd-1f26-4fee-b287-52fbd7783484,Nhân Viên Kế Toán,Nhân Viên Kế Toán,1.0000001192092896
2f997de3-76f6-47b7-b09a-fe341ccc0446,2810974f-9bfb-467e-bf51-1a14a1a9ae09,Nhân Viên Y Tế,Nhân Viên Làm Hồ Sơ Thầu Y Tế,0.9280157089233398
5758f52e-1578-430a-bc51-40b5aa6487c7,ee841c0a-fcf3-49df-a0c1-e276ec6ea65c,Nhân Viên Bếp,Nhân Viên Bếp,1.0
e4d93cc9-c5ca-4519-9353-0b5d80136444,342335e2-80df-405d-98ea-66e2a1583f4c,Nhân Viên Kinh Doanh,Nhân Viên Kinh Doanh,0.9999998211860657
50c4230f-28c9-4be6-9eca-0a603aebed20,cd7c1b4e-b2c2-4e87-9af6-de3214ccd3f8,Nhân Viên Chăm Sóc Khách Hàng,Nhân Viên Chăm Sóc Khách Hàng,1.0
c16ed18f-4401-449c-8c2e-0ce0f889f2a6,c23e21a5-b54c-467c-b0ba-da71fad37c7a,Sinh Viên Mới Ra Trường,Tuyển dụng sinh viên mới tốt nghiệp,0.7798441052436829
95b20cc7-0384-4f9a-8eb4-84939afd2e76,51006605-7eac-431b-89d8-11365cad2b10,Impex Staff,QC Inline Staff,0.664146363735199
366da991-941c-452c-9434-094d30e37e9f,f20f7c5b-11dd-4336-9c9c-e413bf316be3,Nhân Viên Hành Chính Nhân Sự,Nhân Viên Hành Chính Nhân Sự,1.0
56d388af-ccdd-4fd0-8125-5a213689885d,e4e1c53a-b4dd-47e1-bae5-0693e65509ea,Lê Thảo Vy,TRỢ LÝ GIÁM ĐỐC TIẾNG TRUNG,0.789940357208252
dce36f3e-3469-436c-a249-14680a07f91f,9b39fec6-9910-4819-9581-ebaf98efb15b,Nhân Viên Phụ Xe Hoặc Lđpt,Nhân Viên Lái Xe,0.9263001084327698
b896f09e-db71-441a-a87a-5dd597c5e779,a3a07995-b648-4b1d-a750-c6cd04c7b051,Nhân Viên,Nhân Viên,1.0000001192092896
4aeebee8-ceca-4cc3-9a9d-6edd7b094cfb,7d020dda-0869-41b5-a5db-3a77fcf664aa,Thực Tập Sinh Công Nghệ Thông Tin,Thực tập sinh IT Triển Khai Phần Mềm,0.8512029647827148
d113093f-f836-4ab5-8c51-71aacd60f394,cd7c1b4e-b2c2-4e87-9af6-de3214ccd3f8,Nhân Viên Chăm Sóc Khách Hàng,Nhân Viên Chăm Sóc Khách Hàng,1.0
16bafbf2-7b38-4605-b307-b38085013664,618059cb-9d78-4790-b6b5-3c13e9cbfd29,Qc,NHÂN VIÊN QC,0.9220446348190308
e1bcbbd1-46a9-41d7-80df-e3b7fd8da363,2469813a-9381-40b1-bccc-56470169879d,Công Nhân Kho,Công Nhân,0.9014178514480591
166d2b1b-b78f-44cf-9d1f-25fe2c5234ef,48444056-f33f-4db8-b0b2-ac6f6f5b0e09,Nhân Viên Kĩ Thuật Điện-điện Tử(đang Tìm Việc),Nhân Viên Thu Hồi Tín Dụng Điện Thoại - Hà Nội,0.895674467086792
d956bd5b-b399-404c-8799-45bbe74fb3bd,3d7a676f-df02-49ee-a497-2367e186e715,Kế Toán Viên,Kế Toán Viên,1.0
2cacb7f9-681b-4cf2-9379-787cea35c0f2,1e2c0299-a835-4b84-974f-aedbfc229e0e,Nhân Viên Thống Kê,Nhân Viên Thống Kê,1.0
999dbec7-cc5f-46a6-a893-a7db55beedd6,0282ed9c-1998-46c4-b670-0246fe94488f,Nhân Viên Aoi,Nhân viên kinh daonh,0.6214706301689148
2b32739c-3e40-4e56-b793-757816e80a39,06898e23-2584-44b6-8df8-2efccd9e87e6,Chuyên Viên Marketing,Chuyên Viên Marketing,1.0
bb0f087e-0982-48e6-bd0f-47b65bfe2b90,0812911b-807f-47fb-bc51-49b123e8eecf,Nhân Viên Kho,Nhân Viên Kho,1.0000001192092896
a108681c-2106-4d45-ad01-24e2ba44e28a,4deec306-1307-4d26-b653-2f4c85aa50fa,Lái Xe B2,"Tuyển lái xe đưa đón sếp, có bằng B2",0.7656896114349365
3f54978a-3911-42d0-acab-68db061f0cc1,33ad6d01-5974-44c8-bf41-7ac18b8d0ea7,Kỹ Thuật Cơ Khí(đang Tìm Việc),Nhân Viên Kỹ Thuật - Cơ Khí,0.8617947101593018
53e23db1-5eaa-406d-9d14-c913107d8258,aacac327-298a-492a-9d60-f5995804146a,Quản trị viên,Trợ Lý Quản Lý,0.9224165678024292
84cf358f-ac05-4b87-8d11-79fa65e2140c,ce77e160-1e68-4ca5-9dd2-9b8f80bbd4b1,Nhân Viên Hóa Phân Tích,Nhân viên pha chế,0.8756445646286011
705611f6-8f3b-4f8a-bf07-430d871aeae0,f295c16c-a215-4999-9972-cfe5bbccb7a3,Nhân Viên It Phần Cứng,Nhân Viên IT,0.9231155514717102
6946e8a5-95de-4268-a681-9af551d0a92d,8627269d-bb32-4ceb-9534-cdc680e7bbec,Nhân Viên Kế Hoạch Sản Xuất,Nhân Viên Kế Hoạch Sản Xuất,1.0
b5801ce7-02e8-4f4a-bc51-d7a3fa8bc698,8e001abd-a0be-43b6-b7b2-85e058fc2308,Trực Page Parttime(đang Tìm Việc),Nhân Viên Trực Page Parttime,0.9278196096420288
b0bcb554-60b2-495c-af52-cc7c3e1faa34,b662d1e2-eec5-49ea-b325-16f27f4b8268,Nhân Viên Bán Hàng(đang Tìm Việc),Nhân Viên Bán Hàng Thu Cước,0.9358762502670288
752e0841-9d21-4bb5-a9d9-d5b2ec34a70c,8f2be89b-ef07-4e2f-bc6c-cf9cf3bf9ea6,Dịch,CHỈ HUY CÔNG TRÌNH,0.8557842969894409
5ccfdcc3-d5b3-4887-971a-66de9d1d06e0,f49d3816-5586-4a13-9a42-824788c887b4,Nhân Viên Pha Chế,Nhân Viên Pha Chế,1.0
dd35d51b-e4ce-49e2-9e9d-7161cd9e9e81,517678fb-f29d-4be5-ad66-5c44406687c1,Nhân viên thống kê,Tuyển nhân viên thống kê nhập liệu,0.8366135954856873
ff82d56c-e0fb-4fe3-97e5-c3525f1975e7,311ab227-0846-4ebb-9814-e9cf8cac7113,Vận Hành Máy,Kỹ Thuật Vận Hành Máy Chấn,0.9288425445556641
659275a9-a3a7-471a-aa5f-7eb96c49c117,d754bc50-986d-4054-92e2-e106e09f1f86,Bartender và barista,Nhân Viên Bartender,0.929712176322937
efd55c97-3e94-4819-9717-38649670d4f7,ebb5eecd-70a2-4826-82d5-eb62a843fa30,Vị Trí Nhân Viên Theo Dõi Đơn Hàng (ppic),Cán Bộ Hồ Sơ - Nhân Viên Nhân Sự,0.7437609434127808
dfa6b616-1b2e-4844-8ebc-ac16196057db,53762228-a055-46fb-90c8-d3a0a2b2e55b,Dược Sĩ,Trình dược viên,0.9484273195266724
c0a183f9-2636-43fe-a5af-6a526477c2e4,dfcca3b2-ec09-479c-ba89-cd34f96af126,Nhân Viên Phòng Hàng,Nhân viên phụ kho,0.9550266861915588
f886307b-96d1-4b39-a999-effbfb6c5266,b1494990-40c4-4ecc-80c1-17fb76b92899,Nhân Viên Bán Hàng,Nhân Viên Bán Hàng,1.000000238418579
1613a042-cd82-49d1-9212-c534e2c05abb,992ad57a-a731-41ad-8376-98ef20f7edf2,Nhân Viên Kỹ Thuật Me,Nhân Viên Kỹ Thuật,0.8831204771995544
cc4398e8-bec6-4428-8333-4b85c6e8283b,8d519827-faae-4eaf-8a15-96efbc6153a6,Nhân Viên Kỹ Thuật(đang Tìm Việc),Tuyển dụng nhân viên kỹ thuật lắp ráp,0.9034392237663269
2139d3a4-9aa9-4676-8768-9de7d0510f5c,b0df3b72-942f-4c1a-92b6-65fd9c2c5874,Nhân Viên Kinh Doanh Xe,Nhân Viên Kinh Doanh Xe Oto,0.9736170768737793
fb1a4d0a-da98-434e-ae36-2e33aa4a1846,ae801990-80d8-465a-96a6-2cbec8f34a02,Giám Đốc Marketing(đang Tìm Việc),Giám Đốc Marketing,0.9543526768684387
dfbbb8c1-06ab-44e2-8292-cb01c60a2fdc,5d5c65e0-4b87-4f36-9c95-636ddf4d7a21,Nhân Viên An Ninh,Nhân Viên An Ninh,1.0
6e09472a-a199-4861-956b-521b421e0b1d,b1494990-40c4-4ecc-80c1-17fb76b92899,Nhân Viên Bán Hàng,Nhân Viên Bán Hàng,1.000000238418579
5f2800e7-f8f3-4632-ab3c-097bc98d5cb8,cd7c1b4e-b2c2-4e87-9af6-de3214ccd3f8,Nhân Viên Chăm Sóc Khách Hàng,Nhân Viên Chăm Sóc Khách Hàng,1.0
728b580d-2ca6-40d6-8b6e-a6ffced9d9c0,e623fb4d-4be8-4dd3-8922-1ef698c1c7c1,Tiếp thị kỹ thuật số,Digital Marketing,0.913690447807312
414fcbcc-35e3-4dab-bfde-f39df9f1872e,36685f36-4b44-4668-9591-b44204002ff3,Phụ Hồ,NHÂN VIÊN THU NGÂN,0.882788896560669
b3f4d81e-a746-43bc-b7ce-451388afc9d3,c1a62efd-1f26-4fee-b287-52fbd7783484,Nhân Viên Kế Toán,Nhân Viên Kế Toán,1.0000001192092896
014b18ff-cd4c-4b16-a1bf-cc38d7e8f926,b04351f7-f3e5-418b-83b1-64e796c71070,Nhân Viên Hành Chính,Nhân Viên Hành Chính,1.0
2f041b15-74f7-492b-97a3-ff4d3c02aeed,8b2eee58-3327-4368-8fc4-2dbdba8a5c4e,Chuyên Viên Pccc,Kỹ Sư Thiết Kế Pccc,0.7607907056808472
404a7278-2969-40f2-9038-776674da4e97,fc0f5211-6154-4f62-8339-16535f73d2e2,Nhân Viên Văn Phòng,Nhân Viên Văn Phòng,1.0
4d0bdeec-2d69-444f-818e-4045312e80ea,0812911b-807f-47fb-bc51-49b123e8eecf,Nhân Viên Kho,Nhân Viên Kho,1.0000001192092896
27cd4af3-6a6a-4ab9-949f-515e65f4895c,cd7c1b4e-b2c2-4e87-9af6-de3214ccd3f8,Nhân Viên Chăm Sóc Khách Hàng,Nhân Viên Chăm Sóc Khách Hàng,1.0
7055fde2-c5e1-4929-a6aa-4e18337a2b92,91534268-daa2-4ee0-ad5b-6deeba47dcaa,Nhân Viên Thu Ngân Chuyên Nghiệp(đang Tìm Việc),Tuyển Dụng Thu Ngân,0.8759591579437256
bbbd701a-a482-4194-9534-6111c1f9acdf,7593f262-d3b6-4e85-91c1-400bc11b4c89,Cử Nhân Ngữ Văn,Giao Dịch Viên - Đức Trọng (Lâm Đồng),0.8470092415809631
1a4951c8-148d-4f8e-8f8d-f8743e2e81fa,bb9e49b7-6f10-456a-945c-6875b45108a8,Kế Toán Kho,Kế Toán Kho,1.0
cd803a83-64bb-4746-9f99-3fc067de83b7,46aa3f2a-813b-423b-8c19-01117003e43d,Điêu Dưỡng Viên,Điều Dưỡng Viên,0.8833508491516113
18b61539-45b2-4224-afa6-42ec5b45038b,f4a8432b-4c71-4690-8f0c-3350d8c823a0,Trang web SEO,SEO Website,0.9847952127456665
1275a743-b7d6-4b1a-81fa-730822917775,06cc91c8-5431-4e43-97e8-9cc0b9c78d3b,Nhân Viên Kế Toán(đang Tìm Việc),Nhân Viên Kế Toán Công Nợ,0.953052282333374
0987d0d3-72ba-4140-bcc6-32dc38c7044e,cc79b162-0654-4c7a-9174-6423baad41d9,Giáo Viên,Giáo Viên Tại Thanh Hóa,0.9481872320175171
68b7619d-0cd8-468a-a58f-86726df35df2,31c0d288-1edc-4705-99db-6b28f42c7bd5,Kỹ Sư Công Nghệ Thực Phẩm,Nhân Viên R&D Chuyên Ngành Thực Phẩm,0.8747396469116211
2a517246-5e9b-42e2-8997-46f55f4c2239,c9f8c3c0-b205-4f87-a595-141009962f59,Nhân Viên An Toàn(đang Tìm Việc),Nhân Viên An Ninh - An Toàn Lao Động,0.9083123207092285
ec7c4a20-7cb4-46de-9286-0f7dc142469d,0f024789-3a87-4a35-bd46-0b75b4c807e6,Nhân Viên Vận Hành Kho,Nhân Viên Kho Vận,0.9624812006950378
ade91d0a-1ae6-4fb6-bbe6-2a53e20480e1,b1494990-40c4-4ecc-80c1-17fb76b92899,Nhân Viên Bán Hàng,Nhân Viên Bán Hàng,1.000000238418579
69ca397e-3ff6-4f0b-bfd9-752e759eb05c,57c7c858-7ab4-408a-8122-9a7010fff4b9,Nhân Viên Hành Chính Văn Phòng,Nhân Viên Hành Chính Văn Phòng,1.0
c0b16b96-c516-48ff-a444-20a88ef4286c,30e50492-7faa-4480-ba94-64f823b43d74,Thực Tập Sinh Pháp Chế,Thực Tập Sinh Phân Tích Từ Khoá Chủ Đề Pháp Luật,0.8373523950576782
dc8982b1-c138-406c-b097-e434b5c2031a,85beb1cf-d88b-4233-a46f-54ed94d4478e,Bếp(đang Tìm Việc),Nhân Viên Kho - Đẩy Đơn,0.8087145686149597
1dd73ed0-1aa1-4f03-bb7c-5570686f5869,b04351f7-f3e5-418b-83b1-64e796c71070,Nhân Viên Hành Chính,Nhân Viên Hành Chính,1.0
fb0feab6-0a71-4c07-baee-507d7d2ee8d9,62532216-30e7-4eb9-b6a1-c01f6298a9df,Nhân Viên Thủ Kho,Nhân Viên Thủ Kho,1.0
bd599553-a8a3-4461-aaf3-0c5343f825b7,05c3fa96-03b7-4fde-a0df-9c2046d7cd90,Nhân Viên Trắc Đạc,Nhân Viên Hồ Sơ Đấu Thầu,0.9574108123779297
849734f8-8f1f-46c3-a63d-1ce7ad3f893c,64bf488e-ebaa-4b5a-835f-c4234548f74d,Chuyên gia tuyển dụng,Chuyên viên tuyển dụng,0.9818663597106934
b224bab1-1557-4295-848f-19f01620cbd3,b662d1e2-eec5-49ea-b325-16f27f4b8268,Nhân Viên Bán Hàng Chuyên Nghiệp(đang Tìm Việc),Nhân Viên Bán Hàng Thu Cước,0.937739908695221
6fd1c9af-8ef9-4262-a312-a11608d34898,b4e13949-a5f9-455a-ae5d-2f0319fdd4b6,Trợ Lý Phiên Dịch(đang Tìm Việc),Nhân Viên Thu Hồi Nợ Trực Tiếp Tại Lai Châu/ Nghệ An/ Quảng Ninh (Thu Nhập Cao),0.8720303773880005
8fcb3177-bf50-4ede-86d3-2bff4ec0c984,600403e0-1bbe-4777-bfb6-7e75ddf8b37c,Thực Tập Sinh Kế Toán(đang Tìm Việc),Thực Tập Sinh Kế Toán Công Nợ,0.946308970451355
b6e96944-5cfc-4b6e-918d-80beaf17079b,e623fb4d-4be8-4dd3-8922-1ef698c1c7c1,Tiếp thị kỹ thuật số,Digital Marketing,0.913690447807312
88734b48-b163-4b23-a9f2-ab8bd5864d3b,05a68b57-80c2-4d25-8b76-4246aa32fd23,Nhân Viên Nhập Liệu,Nhân Viên Nhập Liệu,1.0
dd08f87b-f48d-4999-94ce-1e3a84c31514,32410cb4-b42f-4039-8e28-e105a675f60f,Nhân Viên Kinh Doanh(đang Tìm Việc),Nhân Viên Kinh Doanh (Thu Nhập Hấp Dẫn),0.9317004680633545
ff544fb9-204f-48b3-b3d6-26d76a64744f,a8fce645-6f8a-4a69-b36c-3bc48cf2456e,Trưởng Phòng Kế Hoạch,Trưởng Phòng Hành Chính,0.9279173612594604
08e704fa-fd3c-44dc-a480-b84eca71b53b,6e7198d6-ae5a-4983-9ed6-2ca1b814c035,Ứng Tuyển Rtg,Cán Bộ Tuyển Dụng,0.833847165107727
eb45c687-2c68-4d80-9a28-19ee49ceeef4,13c04e0a-903e-4dc0-83f7-f7edbcf4d668,Nhân Viên Thiết Kế,Nhân Viên Thiết Kế,0.9999998807907104
06e45eb1-87c7-4846-9b66-e3b54e2bb9bd,45043800-1e76-455b-8150-3027f4ea0c28,Kỹ Thuật,Kỹ Thuật,1.0000001192092896
92b84e78-231f-4805-b820-b9c5b1b1ee8b,6aa6612a-df2f-4747-9324-67f2b032dce8,Phụ Bếp,Nhân Viên Phụ Bếp,0.9173359274864197
1230a51a-6ae1-43f7-b473-4a4a1ebcee21,cd7c1b4e-b2c2-4e87-9af6-de3214ccd3f8,Nhân Viên Chăm Sóc Khách Hàng,Nhân Viên Chăm Sóc Khách Hàng,1.0
7c8bf1c6-c8c2-41de-883c-2d95c44aec3f,c698fc91-3715-458f-b044-d4954f00e31a,Kế Toán Tổng Hợp,Kế Toán Tổng Hợp,1.0
89d5e96b-a509-4f7e-b888-fdf73c0ee192,944b61e5-17c3-43c8-885a-8617130942c4,Nhân Viên Chế Tạo Máy,Nhân viên cơ khí - Chế tạo máy,0.947577953338623
5cd126b8-0630-4917-8c67-8c7547d1ea59,959b03cb-1eb0-48bc-959d-aeab27db6972,Nhân Viên Giao Nhận - Lái Xe Bằng C,Nhân Viên Lái Xe Chở Hàng,0.8902968168258667
6f49fcf8-abdd-492f-8701-24e2ebb1c0d7,b662d1e2-eec5-49ea-b325-16f27f4b8268,Nhân Viên Bán Hàng(đang Tìm Việc),Nhân Viên Bán Hàng Thu Cước,0.9358762502670288
cc888680-36f5-48d3-b61b-c475760ec8fc,240baa9c-36bf-4668-80a1-f19a3ee4f45a,Bán trực tuyến (8H-16H),Nhân Viên Sale Online ( Thu Nhập 8-15 Triệu ),0.7327028512954712
3bb76997-6ba6-4022-b281-ddb2c494d1e5,12314df9-b0cb-43d3-9ee8-45226fe6c423,Nhân Viên Hành Chính - Nhân Sự,Nhân Viên Hành Chính - Nhân Sự,0.9999998211860657
b36d5a8e-70a5-4983-be2e-20f78840f001,92f454d0-3834-4b23-b76e-54d2c844258a,Nhân Viên Sản Xuất,Nhân viên sản xuất,0.9888118505477905
